Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
ascr#17	C17H30O6	InChI=1S/C17H30O6/c1-12(9-7-5-3-4-6-8-10-16(20)21)22-17-15(19)11-14(18)13(2)23-17/h8,10,12-15,17-19H,3-7,9,11H2,1-2H3,(H,20,21)/b10-8+	NEVPBIQTDNVVMK-CSKARUKUSA-N	CC(CCCCCC\C=C\C(O)=O)OC1OC(C)C(O)CC1O											NA	NA	NA	NA
ascr#18	C17H32O6	InChI=1S/C17H32O6/c1-12(9-7-5-3-4-6-8-10-16(20)21)22-17-15(19)11-14(18)13(2)23-17/h12-15,17-19H,3-11H2,1-2H3,(H,20,21)	AHRWSOYISAIFOZ-UHFFFAOYSA-N	CC(CCCCCCCCC(O)=O)OC1OC(C)C(O)CC1O											NA	NA	NA	NA
ascr#19	C18H32O6	InChI=1S/C18H32O6/c1-13(23-18-16(20)12-15(19)14(2)24-18)10-8-6-4-3-5-7-9-11-17(21)22/h9,11,13-16,18-20H,3-8,10,12H2,1-2H3,(H,21,22)/b11-9+/t13-,14+,15-,16-,18-/m1/s1	KSEGTUNZXFPMMN-RSADRIIDSA-N	C[C@H](CCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78957				LMFA13040032		Q27148040	86289690		31150628	NA	NA	NA	NA
ascr#20	C18H34O6	InChI=1S/C18H34O6/c1-13(23-18-16(20)12-15(19)14(2)24-18)10-8-6-4-3-5-7-9-11-17(21)22/h13-16,18-20H,3-12H2,1-2H3,(H,21,22)/t13-,14+,15-,16-,18-/m1/s1	SNWMNYQPRXIDAR-ORDFZIBCSA-N	C[C@H](CCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78958				LMFA13040031		Q27148041	86289691		31150629	NA	NA	NA	NA
ascr#21	C19H34O6	InChI=1S/C19H34O6/c1-14(24-19-17(21)13-16(20)15(2)25-19)11-9-7-5-3-4-6-8-10-12-18(22)23/h10,12,14-17,19-21H,3-9,11,13H2,1-2H3,(H,22,23)/b12-10+/t14-,15+,16-,17-,19-/m1/s1	XUGAOOQYBZSMCP-ZXSNAGKJSA-N	C[C@H](CCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78959				LMFA13040011		Q27148042	86289692		31150630	NA	NA	NA	NA
ascr#22	C19H36O6	InChI=1S/C19H36O6/c1-14(24-19-17(21)13-16(20)15(2)25-19)11-9-7-5-3-4-6-8-10-12-18(22)23/h14-17,19-21H,3-13H2,1-2H3,(H,22,23)/t14-,15+,16-,17-,19-/m1/s1	LCCMRNZRAPDWCS-FSNPWBFUSA-N	C[C@H](CCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78960				LMFA13040010		Q27148043	86289693		31150631	NA	NA	NA	NA
ascr#23	C20H36O6	InChI=1S/C20H36O6/c1-15(25-20-18(22)14-17(21)16(2)26-20)12-10-8-6-4-3-5-7-9-11-13-19(23)24/h11,13,15-18,20-22H,3-10,12,14H2,1-2H3,(H,23,24)/b13-11+/t15-,16+,17-,18-,20-/m1/s1	VZEGHYGOTDETNP-VKEQHCKMSA-N	C[C@H](CCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78961				LMFA13040030		Q27148045	86289694		31150632	NA	NA	NA	NA
ascr#24	C20H38O6	InChI=1S/C20H38O6/c1-15(25-20-18(22)14-17(21)16(2)26-20)12-10-8-6-4-3-5-7-9-11-13-19(23)24/h15-18,20-22H,3-14H2,1-2H3,(H,23,24)/t15-,16+,17-,18-,20-/m1/s1	NRXYKCLIMLPUIO-KWXDATOUSA-N	C[C@H](CCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78962				LMFA13040029		Q27148046	86289695		31150633	NA	NA	NA	NA
ascr#25	C21H38O6	InChI=1S/C21H38O6/c1-16(26-21-19(23)15-18(22)17(2)27-21)13-11-9-7-5-3-4-6-8-10-12-14-20(24)25/h12,14,16-19,21-23H,3-11,13,15H2,1-2H3,(H,24,25)/b14-12+/t16-,17+,18-,19-,21-/m1/s1	MTVUVHUAEUQKIN-YWWXTUTHSA-N	C[C@H](CCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78963				LMFA13040012		Q27148048	86289696		31150634	NA	NA	NA	NA
ascr#26	C21H40O6	InChI=1S/C21H40O6/c1-16(26-21-19(23)15-18(22)17(2)27-21)13-11-9-7-5-3-4-6-8-10-12-14-20(24)25/h16-19,21-23H,3-15H2,1-2H3,(H,24,25)/t16-,17+,18-,19-,21-/m1/s1	GOMRKSMHAWREDI-TWHPPBISSA-N	C[C@H](CCCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78964				LMFA13040028		Q27148049	86289697		31150635	NA	NA	NA	NA
ascr#27	C22H40O6	InChI=1S/C22H40O6/c1-17(27-22-20(24)16-19(23)18(2)28-22)14-12-10-8-6-4-3-5-7-9-11-13-15-21(25)26/h13,15,17-20,22-24H,3-12,14,16H2,1-2H3,(H,25,26)/b15-13+/t17-,18+,19-,20-,22-/m1/s1	PHSQDXKUQRUWOG-PXMSNCRXSA-N	C[C@H](CCCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78965				LMFA13040026		Q27148050	86289698		31150636	NA	NA	NA	NA
ascr#28	C22H42O6	InChI=1S/C22H42O6/c1-17(27-22-20(24)16-19(23)18(2)28-22)14-12-10-8-6-4-3-5-7-9-11-13-15-21(25)26/h17-20,22-24H,3-16H2,1-2H3,(H,25,26)	HSLYPVWJYLQYET-UHFFFAOYSA-N	CC(CCCCCCCCCCCCCC(O)=O)OC1OC(C)C(O)CC1O											NA	NA	NA	NA
ascr#29	C23H42O6	InChI=1S/C23H42O6/c1-18(28-23-21(25)17-20(24)19(2)29-23)15-13-11-9-7-5-3-4-6-8-10-12-14-16-22(26)27/h14,16,18-21,23-25H,3-13,15,17H2,1-2H3,(H,26,27)/b16-14+/t18-,19+,20-,21-,23-/m1/s1	XUIDIXMFLJXJDI-XUAZKPKSSA-N	C[C@H](CCCCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78967				LMFA13040025		Q27148052	86289700		31150638	NA	NA	NA	NA
ascr#30	C23H44O6	InChI=1S/C23H44O6/c1-18(28-23-21(25)17-20(24)19(2)29-23)15-13-11-9-7-5-3-4-6-8-10-12-14-16-22(26)27/h18-21,23-25H,3-17H2,1-2H3,(H,26,27)/t18-,19+,20-,21-,23-/m1/s1	XIVYAVYHUZLGIV-AIDNLNPPSA-N	C[C@H](CCCCCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78968				LMFA13040024		Q27148053	86289701		31150639	NA	NA	NA	NA
ascr#31	C24H44O6	InChI=1S/C24H44O6/c1-19(29-24-22(26)18-21(25)20(2)30-24)16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-23(27)28/h15,17,19-22,24-26H,3-14,16,18H2,1-2H3,(H,27,28)/b17-15+/t19-,20+,21-,22-,24-/m1/s1	AUKDJCIZWSIDEC-QGKNABGUSA-N	C[C@H](CCCCCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78969				LMFA13040022		Q27148054	86289702		31150640	NA	NA	NA	NA
ascr#32	C24H46O6	InChI=1S/C24H46O6/c1-19(29-24-22(26)18-21(25)20(2)30-24)16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-23(27)28/h19-22,24-26H,3-18H2,1-2H3,(H,27,28)/t19-,20+,21-,22-,24-/m1/s1	SRGDNDRZLIZKNJ-AQKHVRLOSA-N	C[C@H](CCCCCCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78970				LMFA13040023		Q27148055	86289703		31150641	NA	NA	NA	NA
ascr#33	C25H46O6	InChI=1S/C25H46O6/c1-20(30-25-23(27)19-22(26)21(2)31-25)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-24(28)29/h16,18,20-23,25-27H,3-15,17,19H2,1-2H3,(H,28,29)/b18-16+/t20-,21+,22-,23-,25-/m1/s1	JQBYGLLYFPDQJA-NVJHKYEUSA-N	C[C@H](CCCCCCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78971				LMFA13040021		Q27148056	86289704		31150642	NA	NA	NA	NA
ascr#34	C25H48O6	InChI=1S/C25H48O6/c1-20(30-25-23(27)19-22(26)21(2)31-25)17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-24(28)29/h20-23,25-27H,3-19H2,1-2H3,(H,28,29)/t20-,21+,22-,23-,25-/m1/s1	CGDGMTQYHSCWOZ-FYEJASGKSA-N	C[C@H](CCCCCCCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78972				LMFA13040020		Q27148057	86289705		31150643	NA	NA	NA	NA
ascr#35	C26H48O6	InChI=1S/C26H48O6/c1-21(31-26-24(28)20-23(27)22(2)32-26)18-16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-19-25(29)30/h17,19,21-24,26-28H,3-16,18,20H2,1-2H3,(H,29,30)/b19-17+/t21-,22+,23-,24-,26-/m1/s1	GIUKRFWFBBFDTQ-LAOJQUNESA-N	C[C@H](CCCCCCCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78973				LMFA13040018		Q27148058	86289706		31150644	NA	NA	NA	NA
ascr#36	C26H50O6	InChI=1S/C26H50O6/c1-21(31-26-24(28)20-23(27)22(2)32-26)18-16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-19-25(29)30/h21-24,26-28H,3-20H2,1-2H3,(H,29,30)/t21-,22+,23-,24-,26-/m1/s1	HXSYLHMSXGUNTO-DHWOPMESSA-N	C[C@H](CCCCCCCCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78974				LMFA13040019		Q27148060	86289707		31150645	NA	NA	NA	NA
ascr#37	C27H50O6	InChI=1S/C27H50O6/c1-22(32-27-25(29)21-24(28)23(2)33-27)19-17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20-26(30)31/h18,20,22-25,27-29H,3-17,19,21H2,1-2H3,(H,30,31)/b20-18+/t22-,23+,24-,25-,27-/m1/s1	IRXQRQDBIJEMEI-OQERHXAMSA-N	C[C@H](CCCCCCCCCCCCCCCC\C=C\C(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78975				LMFA13040017		Q27148061	86289708		31150646	NA	NA	NA	NA
ascr#38	C27H52O6	InChI=1S/C27H52O6/c1-22(32-27-25(29)21-24(28)23(2)33-27)19-17-15-13-11-9-7-5-3-4-6-8-10-12-14-16-18-20-26(30)31/h22-25,27-29H,3-21H2,1-2H3,(H,30,31)/t22-,23+,24-,25-,27-/m1/s1	NISHIBVYPLRXFI-VYXBAIFMSA-N	C[C@H](CCCCCCCCCCCCCCCCCCC(O)=O)O[C@@H]1O[C@@H](C)[C@H](O)C[C@H]1O	CHEBI:78976				LMFA13040016		Q27148063	86289709		31150647	NA	NA	NA	NA
ascr#5	C9H16O6	InChI=1S/C9H16O6/c1-5-6(10)4-7(11)9(15-5)14-3-2-8(12)13/h5-7,9-11H,2-4H2,1H3,(H,12,13)/t5-,6+,7+,9+/m0/s1	RYYMJVGKZLQYPG-YYWONIAYSA-N	C[C@@H]1O[C@@H](OCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:78829				LMFA13040005		Q27147980	44202063		26394943	NA	NA	NA	NA
oscr#9	C11H20O6	InChI=1S/C11H20O6/c1-7-8(12)6-9(13)11(17-7)16-5-3-2-4-10(14)15/h7-9,11-13H,2-6H2,1H3,(H,14,15)/t7-,8+,9+,11+/m0/s1	RGLRYSHQCRBEIV-YSSBGUOXSA-N	C[C@@H]1O[C@@H](OCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79133				LMFA13040014		Q27148192	86289771		31150701	NA	NA	NA	NA
oscr#12	C12H22O6	InChI=1S/C12H22O6/c1-8-9(13)7-10(14)12(18-8)17-6-4-2-3-5-11(15)16/h8-10,12-14H,2-7H2,1H3,(H,15,16)/t8-,9+,10+,12+/m0/s1	OEQPWGGFCAQFGJ-BTQIBKBOSA-N	C[C@@H]1O[C@@H](OCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79135				LMFA13040093		Q27148194	86289773		31150703	NA	NA	NA	NA
oscr#7	C13H22O6	InChI=1S/C13H22O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h4,6,9-11,13-15H,2-3,5,7-8H2,1H3,(H,16,17)/b6-4+/t9-,10+,11+,13+/m0/s1	PECXANWMSPKDGB-XROMHLQASA-N	C[C@@H]1O[C@@H](OCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79132				LMFA13040095		Q27148191	86289770		31150700	NA	NA	NA	NA
oscr#1	C13H24O6	InChI=1S/C13H24O6/c1-9-10(14)8-11(15)13(19-9)18-7-5-3-2-4-6-12(16)17/h9-11,13-15H,2-8H2,1H3,(H,16,17)/t9-,10+,11+,13+/m0/s1	XHPJAFLLEKUEFS-SBFPOUOMSA-N	C[C@@H]1O[C@@H](OCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79130				LMFA13040096		Q27148189	86289768		31150698	NA	NA	NA	NA
oscr#14	C14H26O6	InChI=1S/C14H26O6/c1-10-11(15)9-12(16)14(20-10)19-8-6-4-2-3-5-7-13(17)18/h10-12,14-16H,2-9H2,1H3,(H,17,18)/t10-,11+,12+,14+/m0/s1	DJYKCDSAKUJQRP-FMCLSXCISA-N	C[C@@H]1O[C@@H](OCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79136				LMFA13040092		Q27148195	86289774		31150704	NA	NA	NA	NA
oscr#3	C15H26O6	InChI=1S/C15H26O6/c1-11-12(16)10-13(17)15(21-11)20-9-7-5-3-2-4-6-8-14(18)19/h6,8,11-13,15-17H,2-5,7,9-10H2,1H3,(H,18,19)/b8-6+/t11-,12+,13+,15+/m0/s1	CYRZSEWKKCHVSI-XHDDSBKUSA-N	C[C@@H]1O[C@@H](OCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79131				LMFA13040097		Q27148190	86289769		31150699	NA	NA	NA	NA
oscr#10	C15H28O6	InChI=1S/C15H28O6/c1-11-12(16)10-13(17)15(21-11)20-9-7-5-3-2-4-6-8-14(18)19/h11-13,15-17H,2-10H2,1H3,(H,18,19)/t11-,12+,13+,15+/m0/s1	WGGIJTBDSYSSPD-KYEXWDHISA-N	C[C@@H]1O[C@@H](OCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79134				LMFA13040015		Q27148193	86289772		31150702	NA	NA	NA	NA
oscr#15	C16H28O6	InChI=1S/C16H28O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h7,9,12-14,16-18H,2-6,8,10-11H2,1H3,(H,19,20)/b9-7+/t12-,13+,14+,16+/m0/s1	LNUSDHULQVPZFO-RYJVCDSQSA-N	C[C@@H]1O[C@@H](OCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79137				LMFA13040091		Q27148196	86289775		31150705	NA	NA	NA	NA
oscr#16	C16H30O6	InChI=1S/C16H30O6/c1-12-13(17)11-14(18)16(22-12)21-10-8-6-4-2-3-5-7-9-15(19)20/h12-14,16-18H,2-11H2,1H3,(H,19,20)/t12-,13+,14+,16+/m0/s1	KRXDKQWKJIZPMU-DSJMHWKBSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79138				LMFA13040090		Q27148198	86289776		31150706	NA	NA	NA	NA
oscr#17	C17H30O6	InChI=1S/C17H30O6/c1-13-14(18)12-15(19)17(23-13)22-11-9-7-5-3-2-4-6-8-10-16(20)21/h8,10,13-15,17-19H,2-7,9,11-12H2,1H3,(H,20,21)/b10-8+/t13-,14+,15+,17+/m0/s1	FDWVWTCEWSMDGI-DSKDDBFVSA-N	C[C@@H]1O[C@@H](OCCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79139				LMFA13040086		Q27148199	86289777		31150707	NA	NA	NA	NA
oscr#18	C17H32O6	InChI=1S/C17H32O6/c1-13-14(18)12-15(19)17(23-13)22-11-9-7-5-3-2-4-6-8-10-16(20)21/h13-15,17-19H,2-12H2,1H3,(H,20,21)/t13-,14+,15+,17+/m0/s1	GEMAYWCAMMUVTD-KLZNWCGWSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79140				LMFA13040087		Q27148200	86289778		31150708	NA	NA	NA	NA
oscr#19	C18H32O6	InChI=1S/C18H32O6/c1-14-15(19)13-16(20)18(24-14)23-12-10-8-6-4-2-3-5-7-9-11-17(21)22/h9,11,14-16,18-20H,2-8,10,12-13H2,1H3,(H,21,22)/b11-9+/t14-,15+,16+,18+/m0/s1	CBFGNQUTSUMTTO-XIWSQWRSSA-N	C[C@@H]1O[C@@H](OCCCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79141				LMFA13040085		Q27148201	86289779		31150709	NA	NA	NA	NA
oscr#20	C18H34O6	InChI=1S/C18H34O6/c1-14-15(19)13-16(20)18(24-14)23-12-10-8-6-4-2-3-5-7-9-11-17(21)22/h14-16,18-20H,2-13H2,1H3,(H,21,22)/t14-,15+,16+,18+/m0/s1	HTPFVTWQRWJPNG-BVIKNXMNSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79142				LMFA13040084		Q27148202	86289780		31150710	NA	NA	NA	NA
oscr#21	C19H34O6	InChI=1S/C19H34O6/c1-15-16(20)14-17(21)19(25-15)24-13-11-9-7-5-3-2-4-6-8-10-12-18(22)23/h10,12,15-17,19-21H,2-9,11,13-14H2,1H3,(H,22,23)/b12-10+/t15-,16+,17+,19+/m0/s1	DEQPIGLSNWHDFR-VATKAKJBSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79143				LMFA13040080		Q27148203	86289781		31150711	NA	NA	NA	NA
oscr#22	C19H36O6	InChI=1S/C19H36O6/c1-15-16(20)14-17(21)19(25-15)24-13-11-9-7-5-3-2-4-6-8-10-12-18(22)23/h15-17,19-21H,2-14H2,1H3,(H,22,23)/t15-,16+,17+,19+/m0/s1	BMAOWSPJJLOKGM-DODZYUBVSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79144				LMFA13040081		Q27148204	86289782		31150712	NA	NA	NA	NA
oscr#23	C20H36O6	InChI=1S/C20H36O6/c1-16-17(21)15-18(22)20(26-16)25-14-12-10-8-6-4-2-3-5-7-9-11-13-19(23)24/h11,13,16-18,20-22H,2-10,12,14-15H2,1H3,(H,23,24)/b13-11+/t16-,17+,18+,20+/m0/s1	DIYWZICECWKTIT-XKCSVMQCSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79145				LMFA13040079		Q27148205	86289783		31150713	NA	NA	NA	NA
oscr#24	C20H38O6	InChI=1S/C20H38O6/c1-16-17(21)15-18(22)20(26-16)25-14-12-10-8-6-4-2-3-5-7-9-11-13-19(23)24/h16-18,20-22H,2-15H2,1H3,(H,23,24)/t16-,17+,18+,20+/m0/s1	ODXIHYQVXXYLQK-JRBPQWBISA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79146				LMFA13040078		Q27148206	86289784		31150714	NA	NA	NA	NA
oscr#25	C21H38O6	InChI=1S/C21H38O6/c1-17-18(22)16-19(23)21(27-17)26-15-13-11-9-7-5-3-2-4-6-8-10-12-14-20(24)25/h12,14,17-19,21-23H,2-11,13,15-16H2,1H3,(H,24,25)/b14-12+/t17-,18+,19+,21+/m0/s1	FOEYOFVRRORADU-KMIVUYPQSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79147				LMFA13040074		Q27148207	86289785		31150715	NA	NA	NA	NA
oscr#26	C21H40O6	InChI=1S/C21H40O6/c1-17-18(22)16-19(23)21(27-17)26-15-13-11-9-7-5-3-2-4-6-8-10-12-14-20(24)25/h17-19,21-23H,2-16H2,1H3,(H,24,25)/t17-,18+,19+,21+/m0/s1	PWLVZSHZFIGCNL-QEUVDIPISA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCCCCC(O)=O)[C@H](O)C[C@H]1O	CHEBI:79148				LMFA13040075		Q27148208	86289786		31150716	NA	NA	NA	NA
oscr#27	C22H40O6	InChI=1S/C22H40O6/c1-18-19(23)17-20(24)22(28-18)27-16-14-12-10-8-6-4-2-3-5-7-9-11-13-15-21(25)26/h13,15,18-20,22-24H,2-12,14,16-17H2,1H3,(H,25,26)/b15-13+/t18-,19+,20+,22+/m0/s1	BEKLYIAFACFFDO-UPBMBJRSSA-N	C[C@@H]1O[C@@H](OCCCCCCCCCCCCC\C=C\C(O)=O)[C@H](O)C[C@H]1O	CHEBI:79149				LMFA13040073		Q27148209	86289787		31150717	NA	NA	NA	NA
