Name	Formula	InChI	InChIKey	SMILES	ChEBI	KEGG	BioCyc	HMDB	LipidMaps	SwissLipids	Wikidata	PubChem	Metabolights	ChemSpider	BiGG	MetaNetX	Reactome	SEED
PA(40.1)	C43H83O8P																	
PA(40:0)	C43H85O8P																	
PA(40:1)	C43H83O8P																	
PA(40:2)	C43H81O8P																	
PA(40:3)	C43H79O8P																	
PA(40:4)	C43H77O8P																	
PA(40:5)	C43H75O8P																	
PA(40:6)	C43H73O8P																	
PA(42:0)	C45H89O8P																	
PA(42:1)	C45H87O8P																	
PA(42:2)	C45H85O8P																	
PA(42:3)	C45H83O8P																	
PA(42:4)	C45H81O8P																	
PA(42:5)	C45H79O8P																	
PA(42:6)	C45H77O8P																	
PA(44:0)	C47H93O8P																	
PA(44:1)	C47H91O8P																	
PA(45:7)	C48H81O8P																	
PA(46:1)	C49H95O8P																	
PA(46:8)	C49H81O8P																	
PA(48:1)	C51H99O8P																	
PA(48:2)	C51H97O8P																	
LPC(20:3)	NA																	
LPC(20:4)	C28H51NO7P																	
PC(31:5)	C39H68NO8P																	
PC(38:10)	C46H72NO8P																	
PC(39:5)	C47H84NO8P																	
PC(39:8)	C47H78NO8P																	
PC(32:5)	C40H70NO8P																	
PC(33:5)	C41H72NO8P																	
PC(29:0)	C37H74NO8P																	
PC(30:1)	C38H74NO8P																	
PC(31:1)	C39H76NO8P																	
PC(32:2)	C40H76NO8P																	
PC(32:4)	C40H72NO8P																	
PC(34:3)	C42H78NO8P																	
PC(34:4)	C42H76NO8P																	
PC(34:5)	C42H74NO8P																	
PC(34:6)	C42H72NO8P																	
PC(30:0)	C38H76NO8P																	
PC(31:0)	C39H78NO8P																	
PC(32:0)	C40H80NO8P																	
PC(32:1)	C40H78NO8P																	
PC(33:2)	C41H78NO8P																	
PC(35:3)	C43H80NO8P																	
PC(35:4)	C43H78NO8P																	
PC(35:5)	C43H76NO8P																	
PC(35:6)	C43H74NO8P																	
PC(35:8)	C43H70NO8P																	
PC(16:0)	C24H51NO7P																	
PC(16:0)	C24H50NO7P																	
PC(33:1)	C41H80NO8P																	
PC(34:0)	C42H84NO8P																	
PC(36:4)	C44H80NO8P																	
PC(36:5)	C44H78NO8P																	
PC(16:1)	C24H46NO8P																	
PC(16:1)	C24H48NO7P																	
PC(34:2)	C42H80NO8P																	
PC(36:3)	C44H82NO8P																	
PC(36:6)	C44H76NO8P																	
PC(37:1)	C45H88NO8P																	
PC(37:4)	C45H82NO8P																	
PC(16:2)	C24H44NO8P																	
PC(36:7)	C44H74NO8P																	
PC(36:8)	C44H72NO8P																	
PC(34:1)	C42H82NO8P																	
PC(35:0)	C43H86NO8P																	
PC(35:1)	C43H84NO8P																	
PC(37:3)	C45H84NO8P																	
PC(37:5)	C45H80NO8P																	
PC(35:2)	C43H82NO8P																	
PC(37:6)	C45H78NO8P																	
PC(37:7)	C45H74NO8P																	
PC(40:3)	C48H90NO8P																	
PC(41:3)	C49H92NO8P																	
PC(37:8)	C45H74NO8P																	
PC(37:9)	C45H72NO8P																	
PC(36:0)	C44H86NO8P																	
PC(36:1)	C44H86NO8P																	
PC(36:2)	C44H84NO8P																	
PC(38:0)	C46H92NO8P																	
PC(38:3)	C46H86NO8P																	
PC(38:4)	C46H84NO8P																	
PC(38:5)	C46H82NO8P																	
PC(39:4)	C47H86NO8P																	
PC(37:2)	C45H86NO8P																	
PC(38:6)	C46H80NO8P																	
PC(39:3)	C47H88NO8P																	
PC(38:7)	C46H78NO8P																	
PC(39:6)	C47H82NO8P																	
PC(39:7)	C47H80NO8P																	
PC(38:8)	C46H76NO8P																	
PC(38:9)	C46H74NO8P																	
PC(19:1)	C27H52NO8P																	
PC(38:2)	C46H88NO8P																	
PC(39:1)	C47H92NO8P																	
PC(19:3)	C27H48NO8P																	
PC(39:9)	C47H76NO8P																	
PC(39:10)	C47H74NO8P																	
PC(40:4)	C48H88NO8P																	
PC(40:5)	C48H86NO8P																	
PC(40:6)	C48H84NO8P																	
PC(40:7)	C48H82NO8P																	
PC(40:8)	C48H80NO8P																	
PC(40:9)	C48H78NO8P																	
PC(40:10)	C48H76NO8P																	
PC(41:5)	C49H88NO8P																	
PC(42:5)	C50H90NO8P																	
PC(42:10)	C50H80NO8P																	
PC(24:0)	C32H64NO8P																	
PC(25:1)	C33H64NO8P																	
PC(26:0)	C34H68NO8P																	
PC(26:1)	C34H66NO8P																	
PC(26:10)	C34H48NO8P																	
PC(26:6)	C34H56NO8P																	
PC(28:0)	C36H72NO8P																	
PC(28:1)	C36H70NO8P																	
PC(28:2)	C36H68NO8P																	
PC(28:3)	C36H66NO8P																	
PC(28:4)	C36H64NO8P																	
PC(28:5)	C36H62NO8P																	
PC(29:1)	C37H72NO8P																	
PC(29:2)	C37H70NO8P																	
PC(29:4)	C37H66NO8P																	
PC(30:11)	C38H54NO8P																	
PC(30:2)	C38H72NO8P																	
PC(30:3)	C38H70NO8P																	
PC(30:5)	C38H66NO8P																	
PC(31:2)	C39H74NO8P																	
PC(31:3)	C39H72NO8P																	
PC(31:4)	C39H70NO8P																	
PC(31:7)	C39H64NO8P																	
PC(31:8)	C39H62NO8P																	
PC(32:10)	C40H60NO8P																	
PC(32:3)	C40H74NO8P																	
PC(32:6)	C40H68NO8P																	
PC(32:7)	C40H66NO8P																	
PC(33:0)	C41H82NO8P																	
PC(33:3)	C41H76NO8P																	
PC(33:4)	C41H74NO8P																	
